-0.025338
-0.23264
-0.22454
0.083211
0.11548
0.1705
0.0048561
0.038235
-0.21407
-0.16799
0.067957
0.14391
0.1756
-0.016528
0.0231
-0.23571
-0.18711
0.044654
0.094364
0.12908
-0.066911
-0.027397
-0.2951
-0.24882
-0.0095307
0.027079
0.056097
-0.1482
-0.10465
-0.36058
-0.2874
-0.13219
-0.023858
-0.029406
-0.18925
-0.15412
-0.41119
-0.39442
-0.14921
-0.063072
-0.031168
-0.20634
-0.14412
-0.38676
-0.30372
-0.057525
0.020057
0.067667
-0.15751
-0.00020347
-0.27534
-0.25867
0.051118
0.12105
0.14039
-0.037821
0.022324
-0.2312
-0.20154
0.0040334
0.083524
0.1049
-0.11225
-0.08297
-0.34671
-0.27743
-0.1286
-0.017693
-0.00063722
-0.20144
-0.141
-0.37899
-0.32862
-0.077926
-0.010504
0.042321
-0.11666
-0.05334
-0.25789
-0.21374
0.040375
0.072992
0.19093
-0.075688
0.019754
-0.26523
-0.19265
0.009619
0.071072
0.074811
-0.087253
-0.11429
-0.37203
-0.34155
-0.10779
-0.10659
-0.067265
-0.26113
-0.21743
-0.49485
-0.22442
-0.13561
-0.1368
-0.16029
-0.26268
-0.073671
-0.42946
-0.33612
0.033274
0.037969
0.09122
-0.065254
0.045233
-0.19939
-0.11185
0.14969
0.23866
0.29632
0.11665
0.17045
-0.089662
