52.327563,49.892778,39.1,35.87,33.4,36.473838,39.1,44.51852,38.427872,40.384147,38.525817,38.8,38.85,38.8,38.85,51.103531,55.496337,62.197937,58.897548,56.964904,55.992444,53.117817,49.348668,44.891061
49.811854,41.005288,38.982208,35.279467,36.330873,40.603771,52.299837,56.768681,64.241483,64.24618,64.838093,62.916043,58.451974,58.450906,66.1,69.833639,70.204813,75,68.799059,65.564366,61.090024,58.308077,55.898942,52.687789
50.962953,41.902481,37.81,37.57,37.15,37.81,49.599244,56.011252,60.412538,60.509216,55.218097,53.749892,51.998855,51.909374,53.155578,55.535811,59.534479,63.537916,58.055995,55.442323,53.137461,47.343276,43.295995,41.13869
40.114616,34.506937,27,19.4,18,21,38.51,44.56,51.085676,53.573394,52.213608,51.013865,47.23692,42.139873,41.172754,50.534658,54.692181,63.911708,58.764686,60.249853,60.313431,54.892489,50.447953,47.218729
47.72,39.1,35.21,32.43,33.15,38.85,48.89,60.361086,64.065351,64.551271,56.11698,54.248484,51.939699,51.379519,55.16232,64.094878,64.330828,68.555002,67.024478,63.640263,60.510754,55.100342,52.370361,52.041934
50.909654,45.21,38.8,35,33.43,37.58,43.5,52,52.890404,52.0464,50.62708,49.1,47.97,45.11,46.870023,53.39972,58.412567,64.224359,63.667101,63.284295,61.3699,58.11843,56.32,51.21
50.954819,46.792204,46.264587,43.319129,43.299305,45.563243,52.716298,63.00319,71.630507,70.75673,66.4,64.05612,55.542643,53.294823,64.4,65.122142,67.790705,78.75138,79.591707,75.983708,66.149679,63.501855,58.725889,55.516102
47.64,42.276345,41.454589,40.320151,40.546089,45.534208,60.293309,66.03254,78.24,76,71.152168,66.969855,58.147311,58.270595,65.260007,65.1223,67.80159,79.277349,78.019637,75.491054,68.108012,60.865041,56.116115,50.246723
46.253467,42.608311,42.155142,41.399731,42.176932,47.255967,52.859066,63.658002,73.833783,72.38112,65.5,64.156876,53.234838,51.924876,55.14135,58.599173,62.0673,71.64,70.074673,63.654327,58.025816,55.983161,50.930274,46.440731
43.891796,40.36,36.286535,35.176021,34.620177,36.318216,44.298378,50.198713,51.235482,50.412074,48.268234,45.753425,42.290642,39.733434,41.121868,46.454305,50.940881,65.30201,66.742248,64.619648,59.483274,52.311888,48.326618,42.756988
41.100688,36.613949,30.273499,21.06432,21.080225,25.715597,34.510275,39.138277,40.650669,41.845493,39.08051,36.753743,35.989383,30.65059,32.641031,37.608678,46.026622,54.483685,56.07978,59.334433,56.48747,50.611802,46.597665,40.983696
33.78,28.3,22.08,19.8,25,33.62,48.07,55.818362,65.02647,61.506978,54.823045,53.96907,48.822312,49.271572,53.355252,57.773983,60.752797,69.420808,70.836239,65.721404,61.353535,57.247902,52.792268,47.039269
45.365312,42.7644,42.004389,40.76,42.724631,47.520537,52.233443,57.553939,69.405754,64.817102,59.75,55.708018,50.220968,49.841367,53.75,58.18,63.257867,71.001563,71.052541,65.607554,60.719427,56.442622,52.195313,49.509464
44.052673,40.386191,39.412376,38.353298,41.507921,44.635961,48.775365,55.216367,64.568595,60.243429,55.355149,53.109322,48.991449,48.877282,51.115598,54.116145,57.531969,61.763347,61.752013,58.041039,52.837583,50.705619,50,45.513181
45.08474,42.343038,39,39,41.053639,46.583555,51.101895,59.276712,69.827176,66.76126,61.702529,56.914361,50.759482,50.709208,53.727981,54.781088,57.865745,64.176416,63.173712,59.507425,53.750414,51.730727,49.609175,45.062315
44.896816,41.495626,39.556667,38.281905,40.075126,43.018053,49.320152,55.174869,66.70593,64.161748,59.94,58.766592,50.599941,50.327788,54.56,55.409362,56.555411,62.31079,60.92977,57.652126,53.696946,52.01472,49.333104,44.426065
40.92,40,35.58,33.58,34.01,35.04,41.17,51.813641,55.587697,57.044114,50.523119,46.92,42.990641,42.234386,43.367178,46.307508,48.910452,58.610812,63.333618,62.546221,55.930548,50.275163,46.400261,41.541728
41.430128,36.5,34.84,32.84,34.71,33.58,36.45,40.92,44.02,46.89,47,43.297648,42.653078,40.787364,40.423042,49.207416,51.266468,67.06,69.719181,72.441275,68.9,63.329086,56.378704,49.35979
40.891837,38.980423,33.70823,34.756027,35.03771,40.39986,50.015379,56.879009,64.38,61.244233,56.213417,54.786101,50.958224,50.752175,52.615337,55.51325,58.649175,66.074545,68.168801,63.22,60.441359,60.932491,52.156802,49.23
48.121912,42.08,40.94,41.49,41.47,42.91,51.67412,59.259877,67.82614,63.873102,59.87491,56.562169,52.693398,52.536413,53.958548,55.51,57.745294,63.711276,66.94386,62,57.992873,54.44809,52.219593,50.810779
48.687562,44.75694,44.124363,44.089039,44.106195,44.315426,50.883355,56.461188,67.36,62.6459,62.678318,57.695621,52.66615,51.939203,52.723371,54.304716,54.682052,61.488302,64.137132,58.762123,53.905412,52.048441,50.765929,48.483206
46.01,43.17,42.34,41.44,40.88,42.46,49.82,57.31618,63.125111,60.76956,61.656808,60.24062,54.565468,52.892189,53.632807,54.268106,55.001156,60.421635,62.613633,59.803972,53.578312,52.03533,50.6004,47.877558
45.291175,42.634534,40.86,39.56,38.87,41,48.90649,56.341426,61.880521,62.260513,64.131306,60.703628,55.661903,53.965188,53.938798,54.095134,54.580202,61.167278,62.787684,59.676002,54.270507,51.883533,50.99753,48.49002
47.94,44.1,40.45,39.89,35.5,37,40.45,50.1297,52.09,52.755277,51.011356,50.189685,46.179746,41,42.717268,45.720274,47.74345,57.738299,60.409507,61.754,56.212117,50.527529,48.707472,47.461086
