40.565,38.635,37.161,37.069,36.894,36.894,36.886,36.889,37.993,40.58,65.55,99.674,99.544,37.972,37.619,38.062,40.54,82.836,82.731,82.731,91.202,40.576,38.077,38.047
99.575,38.545,37.075,36.889,37.053,37.913,38.633,38.066,94.61,99.753,99.819,104.94,104.788,99.753,99.695,99.753,104.769,104.768,107.65,125.002,104.727,99.773,82.25,99.483
37.059,37.224,36.833,36.569,36.668,38.003,71.52,99.722,99.808,99.799,100.425,104.718,99.826,99.859,89,99.831,99.943,104.655,106.286,104.655,99.846,95.95,75.42,99.674
61.01,52.03,37.994,36.883,37.047,52.65,99.674,99,99.796,99.819,93.59,90.94,90.94,99.835,99.855,99.804,99.947,131.009,108.84,110,99.928,99.827,74.316,99.674
37.951,40.577,38.529,38.5,37.907,46.52,99.674,99.777,99.783,99.83,99.842,99.853,91.04,67.63,67.26,99.781,104.724,104.751,104.729,104.659,99.924,95.42,40.583,99.674
37.251,37.935,36.889,36.852,36.777,37.004,36.884,37.862,37.901,37.274,37.648,37.937,37.657,36.69,36.762,37.077,67.5,81.603,90.95,88.023,82.827,38.545,37,36.903
36.868,36.869,36.629,36.13,36.11,36.436,36.705,37.105,37.894,99.857,99.806,99.865,99.845,99.868,99.839,99.789,123.501,104.655,131.003,104.697,99.833,99.799,99.693,37.886
36.758,36.758,36.898,36.808,36.642,36.972,36.942,45,98.716,99.674,99.781,99.837,99.757,99.674,99.674,103.071,120,104.768,104.768,104.768,99.789,99.76,99.674,99.648
37.857,37.879,37.044,36.835,37.814,43.312,99.674,104.958,131.006,131.003,123.502,123.501,123.502,123.501,101.4,104.768,104.655,104.772,104.742,104.711,104.722,99.825,98.51,37.17
37.216,36.94,36.066,32.742,32.751,37.661,40.545,99.8,99.951,99.88,94.19,99.78,91.43,89.745,91.52,94.19,99.838,100.075,100.075,100.075,99.802,91.7,61.185,36.763
36.741,36.877,36.855,36.625,36.703,36.763,42,95,99.959,91.133,89.572,91.041,91.062,61,70.21,91.173,91.43,98.59,94.58,91.61,90.4,87.9,38.035,37.073
36.948,37.105,36.929,37.068,37.098,37.916,72.74,99.826,104.693,104.655,99.799,99.838,99.78,99.963,99.944,99.802,104.703,104.922,104.922,104.843,99.88,91.755,81.909,40.567
37.095,36.901,36.763,36.769,36.903,52,76.228,93.25,118.002,81.42,76.36,75,38.334,40.61,40.623,80.796,81.58,97.5,116.164,93,118.002,81.5,37.509,38.244
80,65.51,36.899,36.869,36.855,36.867,36.76,75,86.055,86.062,86.068,81.5,80.394,86.069,81.42,86.129,86.131,86.165,86.119,86.164,87,86.12,80.259,85.954
52.16,38.018,40.547,38.573,37.784,37.918,37.844,37.876,44.8,40.574,54.82,62.8,64.3,38.528,38.028,62.21,71.3,86.169,80.799,86.176,86.064,86.106,79.6,37.24
37.223,37.198,37.045,36.689,36.7,37.173,38.482,80.677,81.34,86.186,84.8,81.5,80.771,80.676,78.66,86.156,86.091,86.139,86.232,86.165,86.186,81.56,38.284,37.259
37.887,37.794,37.804,37.218,37.226,37.906,68.3,86.045,90.15,89.75,86.8,86.172,86.189,81.129,81.12,86.196,90.931,91.037,91.044,90.987,86.199,80.86,70.67,37.24
37.875,37.248,37.127,37.035,37.186,37.804,40.572,79.779,86.203,84.93,86.172,83.63,79.865,67.27,46,72.02,86.165,86.172,86.212,86.119,83.44,40.578,38.505,37.906
37.888,37.246,37.22,37.172,37.373,37.906,71,84.8,87.64,89.5,86.164,86.045,86.058,86.159,86.112,86.179,90.941,91.01,91.041,90.976,86.196,81.47,69,38.209
37.94,37.96,37.881,37.224,37.391,37.942,80.007,86.051,90.998,90.971,86.078,90.931,86.064,86.186,86.169,89.2,90.931,91.132,91.113,91.048,88,81.04,45,82.951
37.272,37.429,37.26,37.227,37.216,37.236,37.59,40.553,81.12,91.027,87.57,87.21,86.151,81.12,80.531,86.152,86.186,90.964,90.964,90.931,88.62,81.853,38.64,37.23
36.903,36.77,36.874,36.581,36.519,36.522,36.532,36.89,37.08,38.036,66.36,67.2,66.35,37.936,37.589,38.049,67.396,67.489,76.494,76.524,76.453,41.076,37.889,37.776
37.906,37.795,37.077,36.85,36.861,38.559,86.089,86.118,90.06,86.159,86.199,86.267,82.445,82.353,86.131,86.078,86.199,86.363,86.363,86.336,81.1,40.61,38.035,37.246
37.105,37.11,36.94,36.733,36.667,37.109,37.492,79.88,86.048,86.115,86.219,86.28,86.26,80.225,81.603,86.095,86.239,86.479,86.503,86.391,86.102,80.783,76.216,37.32
36.944,37.103,37.121,37.121,36.959,38.511,79.189,86.73,91,135.201,89.945,136.501,110.47,89.851,89.794,89.832,90.08,110.817,144.01,136.501,89.735,84.657,79.251,84.48
40.403,42.5,39,37.894,38.011,79.565,84.569,84.724,89.787,107.501,107.501,107.501,107.502,89.735,89.735,89.753,89.869,110.688,110.724,110.649,89.764,84.674,83.598,84.479
84.468,38.533,37.894,38.651,38.654,45.79,84.622,84.598,89.779,89.735,89.735,89.735,89.735,84.699,84.707,84.653,89.735,110.388,110.578,110.578,84.653,84.586,80.475,37.651
37.641,37.121,38.527,36.923,36.918,36.936,38,63.3,84.23,84.601,84.664,84.691,84.647,82.504,79.507,81.19,84.571,84.587,84.568,84.673,84.608,79.47,80.14,84.479
37,36.721,36.738,36.527,36.305,36.602,36.51,37.07,37.641,84.479,84.556,84.592,79.426,79.286,41,84.479,79.392,84.566,84.641,84.605,84.619,84.533,55,37.68
37.569,36.57,36.326,36.039,36.484,37.614,37.866,84.612,84.641,84.684,84.71,84.727,84.724,84.634,84.575,84.624,84.667,84.591,84.618,84.595,84.634,47.02,38.005,36.964
42.5,40.372,38.37,38.4,37.787,37.622,61.54,89.933,110.359,110.429,111,110.458,136.501,90.5,89.74,107.73,110.441,140,144.006,131.67,95.9,89.77,84.486,38.642
41.5,40.359,37.801,37.519,37.559,38.037,60.5,81.78,85,91.76,89.735,89.738,89.735,84.647,84.707,84.64,84.601,90,91.8,89.794,84.653,81.879,45,42.5
38.531,38.649,37.884,36.994,37.591,42.5,81.94,89.777,136.501,144.003,120.036,144.003,144.003,111.477,89.786,135,135,144.006,144.009,144.001,136.502,89.754,89.904,88.285
84.464,85.192,84.398,84.395,77.1,84.395,84.395,83.013,89.979,93.55,90.03,90.945,90.984,110.092,89.867,110.26,110.303,110.087,141.646,126.52,110.174,98.33,84.529,84.479
