44.148,42.715,42.03,39.162,42.225,62.4,60.181,71.491,66.683,58.421,57.672,55.625,54.816,61.01,61.24,63.98,68.019,83.23,75.594,69.97,64.388,62.13,60.357,62.598
55.851,52.57,52.4,50.33,52.81,65.38,65.659,72.764,68.08,63.241,58.747,56.595,56.534,60.1,60.156,62.851,66.531,82.33,73.29,64.738,63.451,63.031,57.164,51.791
48.72,46.935,45.798,42.56,47.253,56.508,60.109,66.173,64.356,60.336,57.659,55.699,54.518,57.037,57.431,59.969,65.146,71.349,69.607,64.086,61.69,56.224,54.46,62.545
60.27,53.65,52.95,50.33,54.31,58.4,59.272,61.51,63.273,59.161,56.731,55.843,54.536,55.464,56.619,61.02,64.389,70.822,72,65.158,61.824,61.563,56.254,54.792
48,42.32,40.43,36.65,39,40.15,43.424,44.896,51.354,56.499,56.525,56.619,54.968,56.586,57.741,61.022,61.589,67.844,68.798,63.079,60.084,56.724,54.959,44.78
41.97,40.15,38.2,38.03,42.07,55.41,62.061,65.39,64.139,62.123,60.76,59.492,58.163,60.525,60.359,60.744,61.799,68,65.308,61.799,59.83,58.552,54.869,44.16
41,40.48,37.574,37,41.97,49.99,59.54,62.381,58.529,57.404,52.281,51.343,51.793,54.794,55.739,57.933,60.671,64.511,63.348,59.944,57.075,55.17,47.99,54.73
44.115,41.166,40.494,40.764,46.101,53.146,59.64,63.006,60.386,50.738,50.575,48.025,47.905,53.633,56.649,61.514,63.41,70.015,67.098,62.924,61.799,59.823,57.949,54.3
48,45.5,42.32,41.026,49.79,57.55,61.111,63.638,61.409,58.08,56.369,50.576,51.793,54.461,56.891,62.448,65.045,77.879,79.489,70.283,62.35,60.101,56.393,53.875
50.935,44,42.07,42.13,49.85,57.987,61.905,66.65,61.911,59.009,57.296,52.391,52.44,53.464,57.408,62.141,64.791,73.34,72.568,62.703,59.804,57.109,51.381,50.926
47.636,44.486,40.74,40.21,41.39,48.06,50.896,53.385,52.511,50.845,47.731,43.454,42.381,40.859,45.2,49.969,53.683,64.421,64.556,58.509,53.791,49.656,46.42,51.644
43.271,35.018,33.57,33.57,37.328,38.324,36.195,41.094,54.179,58.135,57.692,55.037,49.223,51.66,53.576,56.045,58.501,63.199,65.308,62.026,58.308,56.846,52.796,44.311
39.18,38.18,36.39,36.39,41.23,54.61,57.48,63.08,57.66,54.86,53.79,51.99,51.92,49.249,51.264,56.99,61.759,72.518,76.189,65.73,60.364,56.566,55.406,44.1
40.95,38.43,36.28,35.4,39.66,55.844,59.492,63.454,60.109,56.419,54.883,54.48,53.98,53.23,55.739,58.749,60.648,67.307,66.089,59.534,56.999,54.794,50.08,43.901
34.93,34.563,31.745,31.098,34.956,49.5,56.99,63.299,59.34,56.99,55.56,55.03,54.706,57.174,58.591,60.394,60.768,68.711,64.433,60.213,58.299,55.649,52.3,49.9
42.92,41.96,39.643,38.276,40.691,55.93,58.763,65.97,60.744,55.574,55.4,53,53.2,54.986,58.793,60.193,64.581,78.641,76.706,62.676,58.299,54.931,54.199,53.26
47.77,43.21,42.95,41,43.74,58.345,60.56,71.601,66.324,62.074,59.93,56.308,56.736,57.217,60.193,61.78,66.55,74.236,70.52,61.563,60.04,58.162,55.494,55.511
51.705,48.78,43.4,42.603,43.954,49.334,53.499,53.549,54.993,53.499,50.856,47.313,46.228,44.801,47.225,51.606,56.62,68.55,76.828,61.619,56.839,54.17,52.011,48.38
45.799,38.42,33.62,34.53,45.53,48.5,48.079,46.604,51.215,55.406,52.956,50.174,45.65,45.86,48.109,52.86,51.948,61.799,62.621,57.021,52.183,48.596,42.334,30.064
26.004,22.731,15.874,14.999,26.634,48.553,53.651,59.544,56.294,45.822,38.886,37.252,33.908,35.957,43.209,53.398,57.143,68.573,69.524,62.314,56.758,56.268,52.716,48.269
46.129,43.684,41.348,40.289,44.087,55.48,60.435,64.476,64.039,53.959,48.964,46.236,43.559,52.498,55.691,62.272,65.193,77.429,73.822,64.309,59.313,58.761,58.808,47.564
47.564,47.249,45.717,44.107,46.277,52.551,55.061,60.789,57.05,53.934,51.497,52.206,50.747,53.246,54.87,56.865,56.976,68.571,67.704,58.519,54.596,51.884,49.663,45
42.374,41.05,40.95,41,43.15,46.156,50.923,55.291,54.215,49.221,44.793,43.602,43.687,48.138,52.014,53.725,55.394,65.9,66.233,57.265,54.876,51.921,47.636,43.92
39.11,38.669,37.705,37.476,39.024,43.511,52,56.313,56.678,52.754,40.698,39.92,40.064,46.535,49.787,52.909,54.152,60.604,63.34,55.795,52.601,51.571,47.61,43.397
39.686,37.574,31.407,31.168,31.191,38.066,45.257,41.961,42.449,37.675,34.869,20.162,24.091,31.247,39.466,45.102,51.37,59.499,63.73,55.261,51.945,50.755,49.664,46.12
41,35,32.81,32.123,35.936,38.638,41.686,29.17,29.454,33.695,32.844,28.834,26.267,35.24,46.585,51.371,52.995,65.625,67.339,61.708,55.603,51.481,50.163,44.935
44.041,40.35,36.88,36.99,42.424,47.499,54.594,58.904,53.912,50.885,50.568,47.594,47.236,48.416,51.718,54.113,56.265,64.196,71.636,62.635,54.321,53.507,51.085,47.551
44.93,43.27,44.93,44.62,45.31,55.15,55.829,60.307,55.418,53.186,51.961,49.31,47.866,50.185,51.935,56.31,59.126,73.153,74.92,68.376,59.16,55.46,53.204,49.66
43.35,41,39.85,39.85,44.93,53.75,56.354,62.739,55.66,48.671,42.362,41.381,40.689,44.538,47.226,57.185,58.855,67.714,70.257,64.557,58.67,53.36,50.789,45.88
40.04,36.88,34.48,33.23,40.65,41.589,52.011,56.208,49.419,44.497,32.171,30.112,25.147,26.059,34.886,45.163,53.181,63.699,65.016,55.673,50.233,47.521,43,36.621
34.035,34.942,29.864,28.719,34.519,41.621,53.747,56.904,52.491,47.504,41.449,40.387,39.733,42.994,47.209,53.956,54.998,64.559,67.996,60.74,57.315,53.01,50.468,54.201
48.697,48.076,44,43.59,46.3,50.955,52.994,55.206,53.535,52.758,50.144,49.021,47.201,48.47,51.646,53.526,55.223,66.186,71,60.945,54.794,53.544,51.675,50.01
45.59,41.007,40.996,39.371,41.412,40.302,44.6,45.277,46.771,48.874,48.239,48.649,46.579,46.886,47.808,50.654,53.55,63.802,70.994,59.342,54.37,52,47.322,46.517
41.875,37.556,36.436,36.013,42.492,47.098,57.798,62.004,60.737,56.824,56.055,53.058,52.266,57.58,60.811,59.18,56.516,64.554,70.335,61.547,55.4,55.111,51,48.31
42.995,39.088,39.933,37.338,43.511,49.496,57.193,60.901,57.964,54.917,54.706,52.7,54.604,57.159,57.194,56.93,57.454,65.232,68.66,56.727,55.695,53.77,51.085,48.372
43.516,44.06,43.185,40.56,45.801,54.673,60.945,60.945,56.037,55.031,52.532,49.021,50.308,54,55.224,56.291,59.843,64.034,69.635,59.44,57.576,55.494,51.085,46.973
45.434,43.316,40.455,40.385,45.338,50.735,55.45,57.742,55.118,52.56,50.666,47.595,45.81,49.554,51.989,54.164,55.695,63.544,68.939,59.144,54.277,51.644,47.821,47.011
45.363,48.101,48.372,50.394,54.369,62.518,59.611,68.444,68.884,73.516,63.623,60.311,59.138,57.024,58.535,64.486,62.834,69.002,69.002,59.606,55.415,55.187,50.386,51.085
46.606,44.498,41.733,40.901,42.608,45.574,47.831,49.666,48.559,48.496,36.736,40.68,36.995,41.349,43.606,48.969,51.253,56.247,66.473,55.809,51.934,49.773,47.989,45.41
42.35,39.34,36.446,30.501,36.465,38.126,38.829,42.642,44.199,47.523,47.475,50.334,46.597,49.769,47.938,46.155,52.166,57.665,65.53,55.66,51.994,51.294,50.289,52.609
49.966,47.586,42.06,42.181,48.225,53.685,58.829,60.526,61.209,58.383,55.355,53.701,54.349,55.014,55.46,54.619,55.835,68.898,76.714,64.756,58.412,55.756,52.87,52.101
50.281,49.179,44.94,44.68,46.31,54.57,59.784,64.21,61.551,59.819,58.182,57.577,56.1,58.585,57.114,58.002,58.886,66.174,92.077,63.135,56.895,56.809,52.258,43.442
40.554,38.891,34.201,31.958,39.055,42.722,50.56,61.714,66.345,64.167,59.844,57.036,52.238,57.702,58.119,60,58.324,67.373,81.375,65.241,57.935,57.384,52.835,47.586
43.22,42.55,40.27,39.73,43.22,49.58,59.758,59.229,58.87,57.144,54.242,51.72,51.498,55.443,55.311,57.802,57.349,65.623,80.684,64.111,57.756,53.236,51.173,48.505
46.869,43.03,40.34,38.53,40.35,46.264,52.475,55.921,54.25,44.896,40.656,49.548,39.354,39.742,39.978,51.269,54.594,58.285,63.689,57.854,53.62,51.348,47.264,37.366
27.069,22.252,18.263,14.084,19.207,20.323,27.721,34.104,37.83,33.964,25.998,23.501,16.926,22.779,27.724,38.019,46.759,55.17,62.47,54.033,46.263,43.21,41.164,43.41
30.17,21.94,30.17,37.976,39.69,39.625,38.793,38.912,34.869,23.961,23.891,19.076,20.874,23.328,41.617,45.373,53.736,60.586,57.917,51.521,47.872,41.189,42.221,25.71
18.588,12.6,13.475,14.735,41.893,50.146,55.195,54.084,44.771,31.666,36.176,25.367,33.035,35.494,47.145,53.474,56.587,68.146,60.945,55.747,53.516,46.01,40.603,27.33
25.01,25.01,29.24,38.57,48.175,56.771,58.417,55.886,52.702,48.548,42.231,27.888,23.676,29.691,30.329,49.269,55.712,66.023,59.03,54.26,49.587,44.523,37.34,29.446
23.259,19.414,23.134,34.048,44.1,52.434,59.353,51.927,45.744,32.966,28.222,20.919,21.319,30.521,31.197,47.644,49.738,58.32,59.064,54.846,55.678,51.715,50.543,44.686
40.985,36.942,40.883,44.724,53.71,59.37,64.436,60.279,57.919,54.571,51.094,47.177,49.11,48.163,49.991,52.408,54.164,61.811,67.306,59.817,55.888,53.087,46.279,38.712
36.82,31.51,32.87,38.31,45.217,50.57,53.858,50.894,36.746,29.612,35.438,22.88,22.109,25.622,39.491,45.424,49.973,55.485,61.199,55.38,56.159,54.428,57.648,55.283
51.341,50.7,51.23,51.23,52.01,54.331,54.585,55.467,54.791,49.669,48.458,45.771,44.308,45.279,46.741,49.851,53.78,59.849,63.277,56.334,57.709,50.904,53.343,42.851
37.566,35.94,40.853,37.363,37.633,44.279,45.762,44.231,43.131,41.871,27.84,11.99,3.688,5.125,10.626,20.911,38.44,54.484,62.999,58.52,59.505,52.666,44.324,36.367
27.662,25.242,22.772,29.078,30.619,26.024,23.826,27.118,16.748,16.226,10.5,8.263,5.669,5.047,6.158,10.5,33.627,53.582,60.926,56.084,55.516,48.415,52.091,41.527
36.387,37.009,39.367,41.632,44.509,54.081,57.509,51.045,38.089,23.224,23.213,19.395,21.744,26.689,25.783,38.605,47.77,54.677,58.14,56.109,56.405,51.336,46.063,42.338
38.939,29.063,32.769,38.492,39.224,49.659,58.553,40.461,24.987,22.132,25.519,20.876,20.407,23.581,32.65,36.495,51.285,56.63,59.795,55.951,54.47,50.933,50,42.9
40.63,36.98,38.75,41.75,53.09,61.862,64.421,64.701,47.606,36.941,29.609,22.948,24.433,33.604,42.424,47.051,53.429,56.999,68.254,58.451,55.957,52.3,49.57,44.661
42.946,39.971,41.476,44.18,52.983,57.97,61.733,59.001,50.226,47.686,43.35,39.729,40.872,42.981,45.664,47.864,50.095,58.078,62.426,56.888,56.859,53.114,52.3,47.584
46.009,42.16,46.009,45.536,46.009,55.73,64.083,67.909,64.394,54.862,48.671,43.708,43.77,43.914,49.736,52.836,54.19,60.332,65.69,57.427,57.856,55.774,52.309,50.41
48.117,45.195,47.4,51.364,50.646,46.919,48.957,48.887,47.484,41.871,37.359,27.361,22.614,28.254,36.968,43.707,46.892,61.256,71.098,64.964,63.488,55.459,51.985,51.976
47.995,47.173,51.407,48.336,54.286,60.332,69.99,62.66,58.128,51.324,46.879,45.389,46.626,45.65,45.654,50.979,52.816,61.561,72.435,64.62,60.135,51.679,44.96,42.34
41,40.323,42.34,42.34,48.99,55.739,60.849,55.739,53.945,51.49,45.582,42.938,44.01,43.69,43.74,49.106,51.924,56.001,65.033,55.957,52.405,47.601,42.53,41.84
41,40.74,40.24,41,44.66,51.364,53.463,48.419,46.335,42.119,41.983,24.801,36.259,42.763,45.576,51.469,54.759,56.832,81.044,65.331,56.916,51.617,45.851,43.88
42.16,39.8,40.87,42.16,50.071,54.846,54.637,54.781,48.885,46.141,39.041,40.916,42.528,43.708,51.01,53.122,53.997,55.887,73.977,58.626,52.72,47.187,42.95,41.179
38.13,35.881,34.158,37.198,43.011,47.453,53.441,52.757,43.339,42.814,39.883,36.193,30.751,38.309,42.896,48.125,48.642,51.512,64.518,53.927,48.494,46.787,41.82,35
28.17,27.46,27.5,28.17,36.61,45.825,52.231,55.048,50.59,47.95,41.572,35.91,220.635,225.513,49.236,51.985,53.376,53.376,71.656,53.657,49.126,48.739,58.582,50.226
47.173,41.914,40.845,44.276,44.276,42.22,42.657,46.621,51.189,46.484,44.508,31.217,26.743,31.564,44.661,46.349,54.137,61.199,92.322,74.534,65.574,57.436,48.73,46.166
43.646,40.675,42.906,45.011,47.006,52.965,56.71,54.986,53.114,53.131,48.117,44.45,43.9,45.68,51.285,51.582,55.459,58.908,108.25,85.037,58.651,52.23,45.151,41
38.5,27.95,28.17,35.3,42.7,48.21,51.106,48.403,41.237,31.799,29.704,27.408,31.146,30.612,32.581,39.31,49.52,51.084,69.108,56.658,51.53,51.116,46.525,45.003
43.489,37.945,40.929,45.151,54.249,53.997,55.222,50.988,46.814,45.321,36.961,35.988,42.579,44.609,49.964,51.075,53.017,52.957,86.041,63.496,53.677,51.029,57.042,44.5
44,43,41,44,47.43,55.55,56.874,52.044,46.228,41.824,34.313,30.246,33.453,38.224,43.282,45.295,52.22,55.44,85.475,62.127,52.796,49.63,46.8,43.9
42.74,41.45,41,44.18,53.98,55.739,56.806,55.739,51.898,50.847,44.959,44.714,47.636,51.364,52.239,52.895,54.601,56.644,88.146,61.502,57.025,56.806,74.928,66.449
63.5,56.32,56.32,63.552,55,53.645,46.639,44.81,45.93,43.45,41.75,35,32.79,39.44,42.51,44.968,46.989,54.207,65.751,61.767,57.253,55.494,55.975,52.563
50.626,44.02,47.99,56.49,54.92,51.5,54.855,50.918,45.919,43.993,41.8,35,33.21,38.96,42.31,42.82,48.555,53.919,62.039,60.341,52.659,48.885,45.53,43.05
40.635,39.573,40.281,42.044,49.438,55.31,62.412,64.469,66.702,66.628,52.517,48.149,53.185,59.137,57.408,55.911,55.949,55.651,66.187,57.201,49.693,44.854,40.63,31.69
27.87,25.14,25.5,31.73,39.702,48.06,52.163,48.525,44.884,40.549,35.842,34.385,35.172,36.879,38.444,47.831,50.644,53.35,61.107,52.983,50.714,44.29,39.275,35.268
32.984,30,29.25,40.63,45.99,54,58.579,57.176,53.104,48.009,45.668,44.35,47.273,52.68,55.95,55,54.514,61.792,90.064,62.289,54.358,48.521,44.827,42.307
36.9,30,30,38.63,43.46,48.981,55.694,50.934,48.49,46.218,40.347,41.949,39.777,42.434,49.124,49.561,50.314,52.475,61.431,61.186,53.324,52.239,64.165,50
49.48,44.57,43.09,42.51,39.75,39.624,38.283,37.364,30.871,26.527,21.954,15.455,12.233,14.743,19.89,32.499,39.26,46.105,54.689,52.256,50.226,43.425,47.881,42.98
42,39,37.57,41.02,42.07,51.01,48.704,45.416,42.075,30.731,25.525,21.071,16.019,25.77,39.787,45.236,49.614,54.435,61.199,61.199,55.669,52.676,58.364,54.864
49.15,48.56,47.9,48.45,43,44.3,43.95,44.16,43.303,40.846,35,20.302,14.878,18.359,35,44.16,49.614,53.866,66.67,65.874,59.457,55.074,57.33,49.86
50.31,48.76,48.65,49.65,54.24,62.978,77.549,65.919,61.876,60.622,51.425,51.403,53.701,56.346,62.335,66.171,69.094,70.949,106.338,76,63.669,60.144,55.279,47.811
45.06,41.38,42.02,43.6,48.83,57.408,65.738,62.078,53.493,47.605,42.524,41.153,47.494,52.609,56.333,59.319,55.777,59.215,72.64,64.828,52.434,50.519,49.04,42.51
41,38.5,40.01,43.38,51,61.01,78.313,71.904,61.237,55.2,46.396,46.493,53.076,61.766,69.142,62.906,58.394,62.89,86.039,65.99,55.89,51.3,50.781,45.56
42.93,41.12,42.1,45.06,51,55.106,69.601,63.916,55.75,47.036,42.967,38.065,43.032,52.227,55.858,59.99,57.081,59.925,75.16,63.686,54.28,49.626,49.02,45.56
42.02,40,39.48,43.08,46.06,54.404,66.078,59.808,54.114,49.824,46.634,46.783,47.944,54.512,60.731,59.619,56.739,58.83,76.064,57.736,52.04,48.758,50.414,45.374
40.9,36,36,38.01,38,44.294,48.121,46.286,44.449,41.341,38.938,35.441,28.711,29.431,39.531,42.539,45.962,51.516,54.788,53.825,51.786,45.595,47.6,43.48
38.31,35.08,35.25,41.7,38.01,36,33.327,27.089,18.625,14.394,13.003,9.196,6.251,7.84,15.89,28.655,40.894,48.802,54.341,60.143,52.539,48.769,42.66,40
36.28,33.89,34.366,36.414,43.96,48.44,55.769,50.933,39.985,36.794,32.481,30.736,24.791,34.743,41.473,48.766,52.251,54.071,61.228,56.739,52.146,48.675,48.5,45
41.9,39.48,41.95,42.5,52.5,55.743,64.727,56.814,53.505,46.322,43.061,44.043,43.821,49.098,56.254,60.046,59.801,61.228,78.679,77.576,65.61,55.356,55.025,51.385
47.5,47,47.5,47.75,52.621,240.888,248.166,239.815,235.789,232.027,227.4,228.637,228.803,233.952,51.249,55.107,55.81,61.228,77.334,72,61.648,53.152,45.934,42.644
35.01,35.01,35.58,37.97,43.061,51.289,55.705,46.978,40.043,32.903,27.375,27.456,28.484,34.996,47.743,54.097,53.333,56.523,63.416,63.439,51.394,46.978,44.525,40
32.721,34.702,34.641,36.92,46.04,54.748,58.875,54.326,50.505,46.146,46.702,43.779,42.488,46.252,50.672,56.243,56.253,60.538,62.986,58.585,50.895,46.208,42.4,41.29
38,38,38,35.77,35.5,47.49,52.761,60.111,69.408,54.936,51.387,49.828,49.434,51.457,54.643,54.721,54.745,54.876,59.918,57.653,51.869,50.014,46.864,44
40,38.01,39,39.25,39,41.29,40.94,40.94,37.607,26.702,23.765,14.553,13.125,16.199,27.735,38.315,46.505,54.019,64.797,64.833,56.373,49.62,44.729,40.01
40,39.03,40,40,43.134,51.764,56.206,55.445,51.125,48.753,43.311,44.318,45.823,50.008,53.013,56.62,57.248,62.89,71.19,70.29,57.028,51.455,46.741,43.357
41.18,40.53,40.91,41.61,47.618,53.12,59.925,55.404,51.353,48.874,41.86,41.1,46.312,48.543,52.683,56.637,56.933,58.83,67.32,63.28,53.546,47.835,44.808,37.41
31.26,34,34,35.01,41.37,51.501,56.336,53.619,51.394,47.466,44.274,41.428,39.887,46.43,50.414,55.255,53.678,54.894,58.524,55.628,50.37,46.409,45.98,42.321
35,38.24,36.9,40.286,45.484,51.536,57.002,55.812,53.445,51.192,46.882,43.065,43.957,46.657,50.884,53.619,54.083,55.191,58.394,55.498,50.495,46.284,43.07,37.637
31,31,29.502,31.252,41.799,47.126,53.846,56.113,52.243,42.722,37.972,37.842,40.815,42.887,46.25,48.085,51.204,50.793,52.304,50.58,45.96,40.564,39.686,32
25.045,25.964,21.16,22.691,25.234,37.808,43.921,44.081,45.654,40.564,39.051,35.743,31.514,33.694,41.749,42.524,42.6,44.611,52.141,51.923,50.229,48.03,44.604,42.644
37.808,37.808,37.808,38.648,37.061,38.225,42.629,43.845,41.408,39.485,36.956,29.331,27.388,31.225,35.811,42.62,45.706,50.518,59.491,60.751,56.849,51.909,45.246,43.519
42.62,41.734,41.734,38.245,43.495,47.666,57.863,51.55,48.454,47.001,42.749,42.62,45.438,48.728,50.562,51.637,58.729,58.897,60.717,63.071,56.316,52.7,49.28,44.79
44.823,43.842,41.71,44.79,47.975,50.02,58.469,55.592,51.771,50.632,49.906,47.371,50.985,52.329,53.144,51.882,58.641,58.59,59.409,60.333,55.046,51.352,48.856,44.353
41.564,39.111,39.901,40.87,45.455,50.145,53.103,51.77,44.379,40.667,40.8,23.826,31.374,40.639,42.548,46.324,47.924,57.983,59.058,58.388,50.36,46.274,43.544,39.08
34.566,36.544,34.269,36.08,43.121,50.069,50.844,45.817,38.083,30.014,26.736,23.549,29.549,31.996,43.244,48.868,53.779,54.792,60.426,60.085,51.865,47.981,47.091,44.125
41.106,41.355,43.38,43.135,47.037,51.72,53.691,53.029,48.387,45.431,38.696,35.372,42.384,47.656,51.274,51.63,53.965,59.998,66.336,65.594,57.39,49.362,49.696,45.82
44.003,43.933,44.632,41.439,41.754,44.387,45.286,47.229,42.958,28.839,22.019,20.97,21.995,27.878,43.048,45.531,48.907,53.89,58.101,59.686,54.476,48.968,53.065,46.546
